year,locationabbr,locationdesc,class,topic,question,response,break_out,break_out_category,sample_size,data_value,confidence_limit_low,confidence_limit_high,display_order,data_value_unit,data_value_type,datasource,classid,topicid,locationid,breakoutid,breakoutcategoryid,questionid,responseid,geolocation,data_value_footnote_symbol,data_value_footnote
2023,OK,Oklahoma,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,323,6.9559,6.0659,7.845899999999999,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,40,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '35.47203135600046', 'longitude': '-97.52107021399968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,OK,Oklahoma,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,5373,74.9778,73.5378,76.4178,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,40,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '35.47203135600046', 'longitude': '-97.52107021399968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,OR,Oregon,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,345,5.9622,5.2022,6.7222,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,41,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,OR,Oregon,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,44,0.7721,0.4921,1.0521,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,41,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,OR,Oregon,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,675,12.9411,11.7111,14.171100000000001,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,41,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,OR,Oregon,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,413,8.3403,7.330299999999999,9.350299999999999,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,41,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,OR,Oregon,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,4658,71.9844,70.4344,73.53439999999999,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,41,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,PR,Puerto Rico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,91,3.2546,2.2946,4.2146,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,72,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '18.220833', 'longitude': '-66.590149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,PR,Puerto Rico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,22,0.5725,0.2625,0.8825000000000001,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,72,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '18.220833', 'longitude': '-66.590149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,PR,Puerto Rico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,433,12.8284,11.3084,14.3484,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,72,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '18.220833', 'longitude': '-66.590149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,PR,Puerto Rico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,181,5.0346,4.0446,6.0246,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,72,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '18.220833', 'longitude': '-66.590149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,PR,Puerto Rico,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,3836,78.3101,76.46010000000001,80.1601,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,72,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '18.220833', 'longitude': '-66.590149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,RI,Rhode Island,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,109,3.131,2.311,3.9509999999999996,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,44,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '41.70828019300046', 'longitude': '-71.52247031399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,RI,Rhode Island,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,30,0.7435,0.42350000000000004,1.0635000000000001,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,44,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '41.70828019300046', 'longitude': '-71.52247031399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,RI,Rhode Island,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,368,9.1145,7.8445,10.3845,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,44,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '41.70828019300046', 'longitude': '-71.52247031399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,RI,Rhode Island,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,167,4.3516,3.4316000000000004,5.2716,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,44,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '41.70828019300046', 'longitude': '-71.52247031399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,RI,Rhode Island,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,5049,82.6593,81.0093,84.30930000000001,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,44,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '41.70828019300046', 'longitude': '-71.52247031399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SC,South Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,391,6.643,5.742999999999999,7.543,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,45,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '33.998821303000454', 'longitude': '-81.04537120699968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SC,South Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,51,1.0554,0.6853999999999999,1.4253999999999998,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,45,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '33.998821303000454', 'longitude': '-81.04537120699968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SC,South Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,631,9.3454,8.3254,10.3654,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,45,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '33.998821303000454', 'longitude': '-81.04537120699968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SC,South Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,341,5.4458,4.675800000000001,6.2158,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,45,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '33.998821303000454', 'longitude': '-81.04537120699968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SC,South Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,8511,77.5105,76.12049999999999,78.9005,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,45,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '33.998821303000454', 'longitude': '-81.04537120699968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SD,South Dakota,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,303,5.9319,4.331899999999999,7.5319,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,46,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SD,South Dakota,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,35,,,,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,46,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",*,Age-adjusted prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.
2023,SD,South Dakota,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,484,9.732,8.011999999999999,11.452,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,46,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SD,South Dakota,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,254,7.3929,5.4529,9.3329,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,46,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,SD,South Dakota,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,4715,76.3785,73.6185,79.13850000000001,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,46,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TN,Tennessee,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,275,6.0282,5.0882000000000005,6.9681999999999995,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,47,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TN,Tennessee,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,29,0.9247,0.47469999999999996,1.3747,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,47,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TN,Tennessee,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,460,10.3819,9.1519,11.6119,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,47,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TN,Tennessee,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,247,6.0598,5.0798000000000005,7.0398,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,47,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TN,Tennessee,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,4541,76.6053,74.9453,78.2653,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,47,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TX,Texas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,544,6.4111,5.5511,7.271100000000001,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,48,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '31.827240407000488', 'longitude': '-99.42677020599967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TX,Texas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,100,1.5919,1.1019,2.0819,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,48,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '31.827240407000488', 'longitude': '-99.42677020599967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TX,Texas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,958,12.2965,11.0565,13.5365,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,48,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '31.827240407000488', 'longitude': '-99.42677020599967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TX,Texas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,556,7.5171,6.4871,8.5471,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,48,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '31.827240407000488', 'longitude': '-99.42677020599967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,TX,Texas,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,7778,72.1834,70.5634,73.80340000000001,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,48,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '31.827240407000488', 'longitude': '-99.42677020599967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,658,6.5704,5.9204,7.220400000000001,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '39.360700171000474', 'longitude': '-111.58713063499971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,123,1.3233,1.0332999999999999,1.6133,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '39.360700171000474', 'longitude': '-111.58713063499971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,1157,12.1295,11.2695,12.9895,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '39.360700171000474', 'longitude': '-111.58713063499971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,767,8.3832,7.6532,9.1132,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '39.360700171000474', 'longitude': '-111.58713063499971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,8162,71.5936,70.44359999999999,72.7436,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '39.360700171000474', 'longitude': '-111.58713063499971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VT,Vermont,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,254,5.5165,4.4365,6.5965,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,50,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '43.62538123900049', 'longitude': '-72.51764079099962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VT,Vermont,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,17,,,,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,50,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '43.62538123900049', 'longitude': '-72.51764079099962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",*,Age-adjusted prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.
2023,VT,Vermont,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,717,11.6456,10.4056,12.8856,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,50,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '43.62538123900049', 'longitude': '-72.51764079099962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VT,Vermont,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,417,7.4726,6.5026,8.4426,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,50,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '43.62538123900049', 'longitude': '-72.51764079099962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VT,Vermont,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,6168,75.1486,73.4786,76.8186,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,50,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '43.62538123900049', 'longitude': '-72.51764079099962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VI,Virgin Islands,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,59,5.0751,2.6651,7.4851,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,78,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '18.335765', 'longitude': '-64.896335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VI,Virgin Islands,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,14,,,,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,78,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '18.335765', 'longitude': '-64.896335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",*,Age-adjusted prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.
2023,VI,Virgin Islands,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,170,10.6084,7.6484,13.5684,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,78,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '18.335765', 'longitude': '-64.896335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VI,Virgin Islands,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,91,6.1129,3.7929,8.4329,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,78,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '18.335765', 'longitude': '-64.896335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VI,Virgin Islands,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,1691,76.9458,72.8858,81.00580000000001,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,78,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '18.335765', 'longitude': '-64.896335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,216,4.7388,3.8688000000000002,5.6088000000000005,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,51,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '37.54268067400045', 'longitude': '-78.45789046299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,24,0.6671,0.3371,0.9971000000000001,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,51,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '37.54268067400045', 'longitude': '-78.45789046299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,547,10.5329,9.3629,11.7029,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,51,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '37.54268067400045', 'longitude': '-78.45789046299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,239,5.3735,4.3934999999999995,6.3535,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,51,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '37.54268067400045', 'longitude': '-78.45789046299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,5870,78.6877,77.0677,80.30770000000001,469,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,51,BO1,CAT1,CHECKUP1,RESP063,"{'latitude': '37.54268067400045', 'longitude': '-78.45789046299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WA,Washington,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,1211,5.7902,5.390199999999999,6.1902,472,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,53,BO1,CAT1,CHECKUP1,RESP066,"{'latitude': '47.52227862900048', 'longitude': '-120.47001078999972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WA,Washington,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,179,1.0337,0.8337000000000001,1.2337,473,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,53,BO1,CAT1,CHECKUP1,RESP067,"{'latitude': '47.52227862900048', 'longitude': '-120.47001078999972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WA,Washington,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,3132,14.2589,13.648900000000001,14.8689,470,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,53,BO1,CAT1,CHECKUP1,RESP064,"{'latitude': '47.52227862900048', 'longitude': '-120.47001078999972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
2023,WA,Washington,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,1768,8.8285,8.3285,9.3285,471,%,Age-adjusted Prevalence,BRFSS,CLASS07,TOPIC36,53,BO1,CAT1,CHECKUP1,RESP065,"{'latitude': '47.52227862900048', 'longitude': '-120.47001078999972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
